,WL3,frePRatio12,stdF3,powRatio13,meaF13v,frePRatio23,freRatio3,freRatio13v,frePRatio13v,WL1
80,0.8084193534478217,0.5081102702141069,0.9621401688353147,0.9542844157770027,0.0616873374554886,0.6425219579647862,0.25427964565260114,0.8996741134005688,0.7776412632921422,0.951574864106103
81,0.5738775204926232,0.5067872466280365,0.783573690830231,0.40834756688882035,0.4928435205362802,0.6254646754681181,0.3749244394796268,0.45763193472550917,0.748630730596274,0.39207549560994764
82,0.5886171213303315,0.2236149065096212,0.7897150934066857,0.4235374821702714,0.49484442536839424,0.647379043574761,0.36983427623904036,0.5051765671218531,0.7521770496771373,0.3923596733307551
83,0.5075040982660741,0.5023983758416138,0.8569659494046119,0.20557613627513632,0.679610310861202,0.6386812379655867,0.31358693873163074,0.18139093647416277,0.7450374722792641,0.1998176760761552
84,0.5242056112646513,0.504804067563884,0.8778221603551446,0.26864754373817795,0.6380605930251111,0.6386602437068446,0.25302640055580844,0.25624586356958107,0.7451576130414126,0.2546694845873711
85,0.9538710651458009,0.22363545673618335,0.8533257154618488,0.3792347805863194,0.7880735157688681,0.7392430869279529,0.09462491487776453,0.2976488217022536,0.7442913530244606,0.4209235962181339
86,0.5665104351204999,0.5055589184859643,0.8307126160232731,0.41624204263345493,0.514749611637543,0.6389661089957491,0.4137220316961954,0.4848068700866641,0.7521775310906305,0.3809681135636152
87,0.5890737016888948,0.5017013121566262,0.8970390062623164,0.32569969882827876,0.6289559719319606,0.44254720491892713,0.30687448839081444,0.32313102470729016,0.7084668637568247,0.29538574401123496
88,0.5205442737822095,0.5026671728050466,0.8365090916400836,0.30854504080167366,0.5693563097316823,0.6389810637122861,0.37791136996463714,0.3076493021961619,0.7486228369933913,0.2813959018885831
89,0.7019059725016188,0.2069091341318219,0.7414971772770804,0.47426171321154886,0.4974006481056058,0.43694710790505786,0.3552588916197683,0.4561970269926129,0.7443099769395045,0.4872612809064077
90,0.35031957069681097,0.2239641781602713,0.6399859643943266,0.4328520417906435,0.33445277101234133,0.6448917742626398,0.4283921720506876,0.4911094660770313,0.9813090027480029,0.3358480228169625
91,0.9745124988145912,0.5042231537594255,0.8773870580794443,0.37648986119216205,0.7950368662274374,0.43068011201385253,0.10761789020440478,0.3188608925556653,0.7442451542180504,0.4285225267017485
92,0.42479559738365164,0.22393549004399055,0.6666047095787758,0.40771055082526175,0.37653962689358206,0.6260390395055151,0.5499946764505121,0.49194125943632333,0.7486574498343465,0.33769476190040276
93,0.33650289181566617,0.22379952974505546,0.4327000508858213,0.4473349556563847,0.34150114752364225,0.7638704578949801,0.7205466153997939,0.6502021276766833,0.749517391654342,0.4043573151034772
94,0.3886508590181602,0.5028324788275125,0.6709819853391228,0.402834204060644,0.32042275215873833,0.44594309536186977,0.5117400058828956,0.46854058538491017,0.7486571783487044,0.31315365185411603
95,0.9101495686922014,0.5030397895130713,0.827894626145231,0.21812970547475352,0.9236396271656397,0.6258732344166708,0.053164743929229735,0.13254157831160535,0.7441748648490808,0.26072278707052005
96,0.5419268828865239,0.2235599963042472,0.8693435061471032,0.30278262186892896,0.5858397454947635,0.6389117459685162,0.30097327348446246,0.2778210134516569,0.752196009476743,0.2774038845441916
97,0.872109404488761,0.5028284509831062,0.827800340358937,0.16052751459183923,0.9268155014672715,0.6378599031100187,0.08260414488002604,0.04587980423724525,0.7579428112338233,0.19797327508859106
98,0.6120737029171303,0.2235766008873094,0.9437749178506021,0.3599154628154808,0.6052756801324057,0.6255503726409453,0.25518302960387396,0.3642328629787964,0.7441887680707631,0.32620679728855384
99,0.5260391081795501,0.22356517496134082,0.9061353493839694,0.35778929501493056,0.5669701390999337,0.6386682821350103,0.3495722840967602,0.36662108416862293,0.7451548981849923,0.2903758901259794
100,0.8157552157825407,0.5107326435252482,0.9446801964144698,0.9220655493903487,0.18769201076772613,0.6257123586425491,0.32208227852971716,0.9052834495072426,0.7491054121925464,0.9312754364521592
101,0.3971092962101115,0.5031398280159758,0.6370101489610411,0.42597086006236806,0.2986894977541632,0.4446057953874574,0.4777208592518983,0.5016986150912838,0.7443591008458672,0.3756871871830816
102,0.5433955615579636,0.5038022851194328,0.8898778095214092,0.29863620739134933,0.6414115765059237,0.7315328191344133,0.34879230082660306,0.30184401599009236,0.7521914194753067,0.26565570174995384
103,0.5134533151270056,0.5035229664400003,0.8398185827458661,0.2882008846319208,0.6262230876859775,0.6384872959957001,0.3624064602967152,0.2561936440672108,0.7522176399374321,0.24603493614561092
104,0.4004171927877757,0.5060813874460802,0.5181491512629044,0.47747143776157824,0.228539723554105,0.6338188346995166,0.6480664029815553,0.5564177861521091,0.7444891833490911,0.4484437772549162
105,0.5673832580004832,0.14349302558190835,0.8699956202489565,0.3170518670406331,0.6658234316310039,0.4424103324535693,0.290012332028231,0.2742297574024911,0.7503592449542341,0.2954380698043676
106,0.5995024547577864,0.22348034362609231,0.9097473200934186,0.33179137963959676,0.7577543424019788,0.44294431375314536,0.36452577281341947,0.2938194291478439,0.708715320471438,0.3180770318578245
107,0.6844571299615944,0.5066747135873823,0.8961058020037492,0.6751074051117045,0.29165280372328656,0.6383027623698639,0.3891790328643901,0.6496821333884382,0.7443138931198909,0.6183329939131439
108,0.5353157117750348,0.5058710353269902,0.8843126603683461,0.2978563628527139,0.6194306375129568,0.6387457050158933,0.32261826291029666,0.2979987668545653,0.7441963382584827,0.2753161194789185
109,0.8339767347645637,0.5041802448863637,0.8762704128352283,0.377259572043839,0.7361795632448681,0.43548739701210615,0.17562655076374845,0.2846192545674501,0.7442515742221226,0.42885065269927825
110,0.3838098660531695,0.22368379086905749,0.675865268986772,0.35664404233687064,0.3863209036542639,0.6387160409764474,0.4601121425512172,0.42781713253932113,0.753663911823989,0.3192299786373332
111,0.934598629147048,0.2236556781591205,0.8908751836210063,0.3813517734778986,0.7835959090834166,0.43186943724808435,0.11707278974781996,0.30006277456819946,0.744193553320885,0.42443743728999
112,0.5177410849986105,0.5042125498425194,0.8871329830132567,0.2734400681076964,0.6477427927497567,0.6656960435399769,0.23171810984245625,0.24245215311916019,0.7450362976303407,0.24329488592251894
113,0.5908097478193488,0.20696100290366473,0.8845977079777926,0.3345802105748294,0.6418265286085542,0.7289423439332262,0.351683671588337,0.3003808937000477,0.7442489024561558,0.3006260747067602
114,0.5322898245155403,0.22361038545977752,0.870775972771285,0.30496550554281854,0.5624888676363766,0.73016488069343,0.34120311299581224,0.28820092331009683,0.7522167544522856,0.27698624117760146
115,0.40780725909115617,0.5053022050557502,0.509785094414801,0.45027113989709167,0.3537971982211263,0.6335753279816874,0.6599645073729725,0.6011511200741861,0.7495208025873213,0.4402974153063407
116,0.08178205582950593,0.5036129764323425,0.18858597423545254,0.0640489726769077,0.6876302056452626,0.7581190030443105,0.8353455431553798,0.07949866230552374,0.7494688825366861,0.05361027960099721
117,0.5328779230306231,0.2236139200987462,0.8674733375248128,0.29535624997999654,0.6564210033074223,0.7305700184259643,0.2754959945889307,0.2654061794450913,0.7582506696382769,0.2858305802254392
118,0.6503542780441863,0.502856481492137,0.7885237321149539,0.4256280811958107,0.5022900062141193,0.4388112894410695,0.2797322995425193,0.41502253623644947,0.7440933970588003,0.42373133233540233
119,0.5148440654928743,0.22355399563809103,0.8653219278285436,0.27979673309229636,0.647096639558511,0.6657780955453194,0.33810316476115754,0.25715567582229987,0.7522038273161908,0.2598575370442561
120,0.5525097148573885,0.22349209835568587,0.8612027243416647,0.2815431450094363,0.678067311251525,0.43467957548331815,0.2803413090097084,0.2541662052410966,0.7441924795320345,0.26600272273246217
121,0.5663164062452022,0.5011167815122928,0.912126749800177,0.32667095895935194,0.6425391919212287,0.6384016035877977,0.3370719926510898,0.31268853496109505,0.7522183644252791,0.2933755442859335
122,0.5074777558483884,0.22351593661849795,0.8771272133532075,0.29326033270780366,0.5789232209782781,0.6473324449925166,0.34518951549038046,0.26509685761216195,0.7581487725534329,0.25090487282561547
123,0.48483940530909286,0.5036040987344677,0.853528141119344,0.20825005680975614,0.6415225440665562,0.7292280964744797,0.3694454905860464,0.16820190066235646,0.7450338280580411,0.18577206045967204
124,0.9258972599166597,0.22362731884646475,0.8637470799159424,0.22717271979507947,0.8991116993960158,0.42794140000162,0.07550849086043604,0.12574957261294195,0.7442254928174685,0.27107552687702635
125,0.5323607712723749,0.5026252503428599,0.859263439737506,0.2511495520830777,0.6613360948796648,0.7309057788531683,0.32028771976008535,0.21166645416402707,0.7452137207580763,0.235034630964656
126,0.422331498543539,0.5044219977516406,0.6683576601163173,0.3757239483260592,0.4087611881754734,0.4664854009851005,0.40167335182735575,0.45271913139115794,0.7522075207836465,0.31298643044448116
127,0.5690315499419594,0.22340019774249997,0.8807293654394063,0.2968842748141281,0.6316116557867566,0.7311416664562158,0.23957387714166625,0.28502912743914494,0.7450683105227519,0.2756012046979559
128,0.9027131849844728,0.508657317245191,0.8860396954411585,0.39862726292195244,0.7947247199525403,0.6440622103819135,0.12345044797640226,0.30529677242112807,0.7443804072600312,0.4521869894950938
129,0.7788847518903028,0.4550227055343239,0.958825314615992,0.9092131021967504,0.23066993584077772,0.6256055981195701,0.3163848056824038,0.827045893262581,0.748669185274745,0.9035955515784151
130,0.5774545622384707,0.22348864591762344,0.7902725571805415,0.4312292564376389,0.3350485775139778,0.7282079737204866,0.38617521863019505,0.5248969343388287,0.7475915908900783,0.39048186531228307
131,0.5260059135010676,0.5051091151269723,0.8694958178215587,0.26083187619420506,0.6189905600757153,0.6386513404448247,0.31347246231794124,0.22163069023782248,0.7450813520932017,0.25495445488305185
132,0.47899158251476287,0.22345954679681146,0.8602571009123443,0.22122529842458277,0.6725385693890527,0.6254589075266276,0.2657368200227942,0.1949224405806364,0.74416304164937,0.19053377104073288
133,0.3883137407157522,0.5058333873119283,0.5543108631627458,0.439067935933531,0.22683024059668355,0.6695301402936813,0.6543028234797131,0.5074750660199476,0.7444629497862051,0.38131395360956233
134,0.6998262153534988,0.22345765617596774,0.8924091991123784,0.6301290141560311,0.44280441623365474,0.6257074531524504,0.3023811484555906,0.5446633194985133,0.744041213888069,0.5995448083987891
135,0.48508605437579233,0.5057023590673682,0.7762642546307297,0.42966568125299387,0.35077255602909607,0.43508783424160735,0.4252957843345684,0.5292579737935857,0.7521839488849359,0.3460212285631779
136,0.576782620494582,0.5006712526004256,0.9100979852095079,0.33717295450205315,0.6750953842519843,0.6385482608262665,0.3260018351601665,0.3335792420085864,0.7581118078891834,0.2775959928048468
137,0.7830744891817347,0.20703161348213223,0.8422287509691109,0.365200125034806,0.7223823314166063,0.647058792977835,0.2209498558391987,0.31927305080648916,0.7442771317541919,0.3812867286626659
138,0.5832360926417902,0.5022087383508984,0.9079779201740679,0.30433481803275014,0.6883237929077102,0.6256628153367682,0.25063234234914056,0.2985335737853132,0.708834632097495,0.25609928965873274
139,0.7823560684235734,0.22369875143399473,0.8512978959793,0.3774579634475894,0.5694053441426684,0.6259147964733838,0.23890938101304104,0.3528399658750574,0.7442508360021529,0.3896577855878106
140,0.6861323558130799,0.22328971972450196,0.7937380136287591,0.4600256684081213,0.5133576360932953,0.4399585403891704,0.3120548246346994,0.4440151380127759,0.7523793996063458,0.45624945089422064
141,0.5511270449877426,0.223471301526405,0.8937408564539783,0.3331645114521,0.6163716520291589,0.4437894684678717,0.3217564336559967,0.3358262775544423,0.744062322370259,0.28369021989157656
142,0.5335921742527334,0.22349160515024838,0.8228655258161534,0.27421260611155623,0.6961465898439556,0.6385501334417194,0.30609060003581195,0.24201497702051286,0.7451805136445211,0.25674139419230463
143,0.7327823533856987,0.22368888732524492,0.9167363871426891,0.7467993970164477,0.3815010002923821,0.6257920925119682,0.3341492893262431,0.6695206349561942,0.7441526469060896,0.7295579980335425
144,0.7052467308413212,0.22338507277575026,0.900950006180707,0.7351312598750293,0.27534918213835163,0.6257930550267812,0.38728162105125574,0.6919971976173258,0.7092103713828879,0.703817940162103
145,0.7414472957391155,0.2099569793337057,0.9267740879556621,0.8466836438044294,0.19215967934311817,0.6253733485366201,0.28214600951439467,0.8052698980554442,0.7086648588669263,0.8250604962493575
146,0.8702045083092389,0.5036192237012174,0.8511381127000929,0.18134004879771354,0.8954001913686314,0.6258846487940689,0.0617745371699184,0.07780014596518994,0.7486574214230584,0.20267050970371214
147,0.8074571279576312,0.22378678860458695,0.8636866102482124,0.37691796671215005,0.6693276156393525,0.7348049406552438,0.1991831940768592,0.32058299626577513,0.7442623424160013,0.3926853027174341
148,0.5218052190567578,0.22344902508081163,0.8483605899514904,0.2667869148728475,0.6316026458737719,0.6656214009927244,0.3395678012890685,0.25714892407877427,0.7581757175034054,0.2297778384890131
149,0.5147008790998094,0.2236705565231515,0.866387913777336,0.285314640700963,0.6324808803405139,0.7299056211341569,0.3116775015542812,0.2917350223093914,0.7450074811656836,0.2528041992518965
150,0.8634002779819988,0.22912220282646162,0.891201133409662,0.7546135389650916,0.5712463910337443,0.43984496840616594,0.21531944455451424,0.5684095372313229,0.7452143334948568,0.7528149188270574
151,0.5268351017014486,0.5039139139501184,0.8996469421101774,0.26921458511808427,0.6637608176968134,0.7308586775713559,0.2663763006373213,0.21381250980984884,0.7450845248448823,0.23876349759962756
